File created2022-08-31 20:09:07,226 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:09:07] "GET / HTTP/1.1" 200 1035 0.007999
2022-08-31 20:20:14,101 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /js/bootstrap.bundle.js HTTP/1.1" 304 150 0.001001
2022-08-31 20:20:14,322 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET / HTTP/1.1" 200 1687 0.000999
2022-08-31 20:20:14,345 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /css/bootstrap.min.css HTTP/1.1" 304 148 0.000997
2022-08-31 20:20:14,347 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /css/style.css HTTP/1.1" 304 140 0.001002
2022-08-31 20:20:14,349 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /js/bootstrap.bundle.js HTTP/1.1" 304 150 0.000999
2022-08-31 20:20:14,510 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET / HTTP/1.1" 200 1687 0.000000
2022-08-31 20:20:14,531 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /css/bootstrap.min.css HTTP/1.1" 304 148 0.001006
2022-08-31 20:20:14,533 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /css/style.css HTTP/1.1" 304 140 0.000998
2022-08-31 20:20:14,535 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /js/bootstrap.bundle.js HTTP/1.1" 304 150 0.000999
2022-08-31 20:20:14,760 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET / HTTP/1.1" 200 1687 0.000000
2022-08-31 20:20:14,781 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /css/bootstrap.min.css HTTP/1.1" 304 148 0.001000
2022-08-31 20:20:14,783 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /css/style.css HTTP/1.1" 304 140 0.001001
2022-08-31 20:20:14,786 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:14] "GET /js/bootstrap.bundle.js HTTP/1.1" 304 150 0.001003
2022-08-31 20:20:15,010 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:15] "GET / HTTP/1.1" 200 1687 0.001000
2022-08-31 20:20:15,032 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:15] "GET /css/bootstrap.min.css HTTP/1.1" 304 148 0.001004
2022-08-31 20:20:15,035 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:15] "GET /css/style.css HTTP/1.1" 304 140 0.000998
2022-08-31 20:20:15,037 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:15] "GET /js/bootstrap.bundle.js HTTP/1.1" 304 150 0.000998
2022-08-31 20:20:18,225 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:18] "GET /css/bootstrap.min.css HTTP/1.1" 304 148 0.002002
2022-08-31 20:20:18,227 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:18] "GET /css/style.css HTTP/1.1" 304 140 0.000998
2022-08-31 20:20:18,347 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:18] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.003999
2022-08-31 20:20:18,372 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:18] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.006000
2022-08-31 20:20:28,768 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:28] "GET / HTTP/1.1" 200 1687 0.001993
2022-08-31 20:20:28,800 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:28] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.003000
2022-08-31 20:20:28,804 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:28] "GET /css/style.css HTTP/1.1" 200 336 0.002007
2022-08-31 20:20:28,810 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:28] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.002999
2022-08-31 20:20:28,886 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:28] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.004001
2022-08-31 20:20:28,893 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:28] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.006531
2022-08-31 20:20:33,477 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:33] "GET /css/style.css HTTP/1.1" 304 140 0.001003
2022-08-31 20:20:39,185 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:39] "GET / HTTP/1.1" 200 1687 0.002002
2022-08-31 20:20:39,229 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:39] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.002999
2022-08-31 20:20:39,232 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:39] "GET /css/style.css HTTP/1.1" 200 336 0.000997
2022-08-31 20:20:39,236 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:39] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.003000
2022-08-31 20:20:39,306 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:39] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.005005
2022-08-31 20:20:39,312 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:39] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.005000
2022-08-31 20:20:40,164 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:40] "GET / HTTP/1.1" 200 1687 0.000000
2022-08-31 20:20:40,188 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:40] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.002002
2022-08-31 20:20:40,191 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:40] "GET /css/style.css HTTP/1.1" 200 336 0.000999
2022-08-31 20:20:40,195 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:40] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.002003
2022-08-31 20:20:40,245 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:40] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.004004
2022-08-31 20:20:40,259 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:20:40] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.002997
2022-08-31 20:21:00,525 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:21:00] "GET / HTTP/1.1" 200 1692 0.009001
2022-08-31 20:21:00,610 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:21:00] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.004000
2022-08-31 20:21:00,615 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:21:00] "GET /css/style.css HTTP/1.1" 200 336 0.004000
2022-08-31 20:21:00,620 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:21:00] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.002997
2022-08-31 20:21:00,833 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:21:00] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.006003
2022-08-31 20:21:00,847 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:21:00] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.005005
2022-08-31 20:23:44,013 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:23:44] "GET / HTTP/1.1" 200 1710 0.004000
2022-08-31 20:23:44,043 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:23:44] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.003999
2022-08-31 20:23:44,047 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:23:44] "GET /css/style.css HTTP/1.1" 200 336 0.001997
2022-08-31 20:23:44,053 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:23:44] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.003995
2022-08-31 20:23:44,104 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:23:44] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.005529
2022-08-31 20:23:44,121 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:23:44] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.004999
2022-08-31 20:26:14,055 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:26:14] "GET / HTTP/1.1" 200 1747 0.003998
2022-08-31 20:26:14,224 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:26:14] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.004999
2022-08-31 20:26:14,227 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:26:14] "GET /css/style.css HTTP/1.1" 200 336 0.000998
